scope	kind	file	line	source
production	dimension-or-derived	VennTopology/SideComponents.lean	11	theorem diagramSide_subset_complement (i : Fin 17) (b : Bool) :
production	dimension-or-derived	VennTopology/SideComponents.lean	19	theorem diagramSide_disjoint (i : Fin 17) : Disjoint (diagramSide i false) (diagramSide i true) := by
production	dimension-or-derived	VennTopology/SideComponents.lean	27	theorem diagramSide_cover (i : Fin 17) : (⋃ b : Bool, diagramSide i b) = (diagramCurve i)ᶜ := by
production	dimension-or-derived	VennTopology/SideComponents.lean	42	def diagramCurveComplement (i : Fin 17) : Set Diagram := (diagramCurve i)ᶜ
production	dimension-or-derived	VennTopology/SideComponents.lean	44	def curveComplementSide (i : Fin 17) (b : Bool) : Set (diagramCurveComplement i) :=
production	dimension-or-derived	VennTopology/SideComponents.lean	47	theorem curveComplementSide_isOpen (i : Fin 17) (b : Bool) : IsOpen (curveComplementSide i b) :=
production	dimension-or-derived	VennTopology/SideComponents.lean	50	theorem curveComplementSide_pairwise (i : Fin 17) :
production	dimension-or-derived	VennTopology/SideComponents.lean	59	theorem curveComplementSide_cover (i : Fin 17) : (⋃ b, curveComplementSide i b) = univ := by
production	dimension-or-derived	VennTopology/SideComponents.lean	66	theorem curveComplementSide_isClopen (i : Fin 17) (b : Bool) : IsClopen (curveComplementSide i b) := by
production	dimension-or-derived	VennTopology/SideComponents.lean	78	theorem curveComplementSide_pathConnected (i : Fin 17) (b : Bool) :
production	dimension-or-derived	VennTopology/SideComponents.lean	84	def diagramSideComponentsEquiv (i : Fin 17) : ConnectedComponents (diagramCurveComplement i) ≃ Bool :=
production	dimension-or-derived	VennTopology/SideComponents.lean	89	theorem diagram_curve_complement_component_count (i : Fin 17) :
production	dimension-or-derived	VennTopology/SideComponents.lean	94	theorem diagram_region_side_iff (i : Fin 17) (v : Fin 131072) (b : Bool)
production	dimension-or-derived	VennTopology/SideComponents.lean	104	theorem pattern_eq_of_bits {u v : Fin 131072}
production	dimension-or-derived	VennTopology/SideComponents.lean	105	    (h : ∀ i : Fin 17, u.val.testBit i.val = v.val.testBit i.val) : u = v := by
production	dimension-or-derived	VennTopology/SideComponents.lean	109	  by_cases hi : i < 17
production	dimension-or-derived	VennTopology/SideComponents.lean	111	  · have hp : 131072 ≤ 2^i := by
production	dimension-or-derived	VennTopology/SideComponents.lean	113	        131072 = 2^17 := by norm_num
production	dimension-or-derived	VennTopology/SideComponents.lean	118	/-- Regions are exactly the intersections specified by their 17 geometric
production	dimension-or-derived	VennTopology/SideComponents.lean	120	theorem diagramRegion_eq_sides (v : Fin 131072) :
production	dimension-or-derived	VennTopology/SideComponents.lean	121	    diagramRegion v = ⋂ i : Fin 17, diagramSide i (v.val.testBit i.val) := by
production	dimension-or-derived	VennTopology/SideComponents.lean	128	    have hc : x ∉ ⋃ i : Fin 17, diagramCurve i := by
production	dimension-or-derived	VennTopology/SideComponents.lean	139	theorem diagram_sides_verified (i : Fin 17) :
production	dimension-or-derived	VennTopology/SideComponents.lean	144	    (∀ v : Fin 131072, ∀ b : Bool, ∀ x ∈ diagramRegion v,
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	102	    (_ha : a ∈ encodedCells suppliedModel.oriented 131072 t) :
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	103	    ((encodedCells suppliedModel.oriented 131072 t).erase a).Nonempty := by
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	109	def encodedRegionLinkCircle (v : Fin 131072) :
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	110	    Circle ≃ₜ Coordinates.link (encodedCells suppliedModel.oriented 131072) v.val :=
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	115	theorem encoded_region_link_pathConnected (v : Fin 131072) :
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	116	    IsPathConnected (Coordinates.link (encodedCells suppliedModel.oriented 131072) v.val) := by
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	120	      Coordinates.link (encodedCells suppliedModel.oriented 131072) v.val := by
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	130	theorem patternPoint_encoded (v : Fin 131072) :
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	132	  change Coordinates.reindex (Coordinates.labelEquiv 131072 suppliedModel.oriented.size)
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	138	theorem diagramRegion_punctured_pathConnected (v : Fin 131072) :
production	dimension-or-derived	VennTopology/PuncturedRegions.lean	141	    (encodedCells suppliedModel.oriented 131072) 131072 v.val
production	dimension-or-derived	VennTopology/DiagramCurves.lean	10	def diagramEncodedHomeomorph : Diagram ≃ₜ Coordinates.realization (encodedCells suppliedModel.oriented 131072) :=
production	dimension-or-derived	VennTopology/DiagramCurves.lean	15	def diagramCurve (i : Fin 17) : Set Diagram :=
production	dimension-or-derived	VennTopology/DiagramCurves.lean	16	  {x | (diagramEncodedHomeomorph x).val ∈ encodedCurve suppliedModel.oriented 131072 i.val}
production	dimension-or-derived	VennTopology/DiagramCurves.lean	25	/-- An actual circle homeomorphism for each of the 17 labelled curves. The range
production	dimension-or-derived	VennTopology/DiagramCurves.lean	27	def diagramCurveHomeomorph (i : Fin 17) : Circle ≃ₜ diagramCurve i :=
production	dimension-or-derived	VennTopology/DiagramCurves.lean	28	  (encodedCurveHomeomorph suppliedModel.oriented 131072 i.val
production	dimension-or-derived	VennTopology/DiagramCurves.lean	32	      (q := fun x => x.val ∈ encodedCurve suppliedModel.oriented 131072 i.val)
production	dimension-or-derived	VennTopology/DiagramCurves.lean	35	def diagramCurveMap (i : Fin 17) (z : Circle) : Diagram := (diagramCurveHomeomorph i z).val
production	dimension-or-derived	VennTopology/DiagramCurves.lean	37	theorem diagramCurveMap_continuous (i : Fin 17) : Continuous (diagramCurveMap i) :=
production	dimension-or-derived	VennTopology/DiagramCurves.lean	40	theorem diagramCurveMap_injective (i : Fin 17) : Function.Injective (diagramCurveMap i) :=
production	dimension-or-derived	VennTopology/DiagramCurves.lean	43	theorem diagramCurveMap_range (i : Fin 17) : Set.range (diagramCurveMap i) = diagramCurve i := by
production	dimension-or-derived	VennTopology/DiagramCurves.lean	51	theorem diagramCurve_compact (i : Fin 17) : IsCompact (diagramCurve i) := by
production	dimension-or-derived	VennTopology/DiagramCurves.lean	55	theorem diagramCurve_closed (i : Fin 17) : IsClosed (diagramCurve i) :=
production	dimension-or-derived	VennTopology/DiagramCurves.lean	58	/-- All 17 concrete labelled curve sets are simple closed curves on `Diagram`.
production	dimension-or-derived	VennTopology/DiagramCurves.lean	61	    ∀ i : Fin 17, ∃ f : Circle → Diagram,
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	34	theorem rigid_sector_angle_bounds (k : Fin 17) {θ : ℝ} (hθ : θ ∈ Ico 0 (2 * Real.pi))
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	37	    ((k.val : ℝ) * (2 * Real.pi / 17) ≤ θ ∧
production	selective-small-number	VennTopology/RigidSectorIntersections.lean	38	      θ ≤ ((k.val : ℝ)+1) * (2 * Real.pi / 17)) ∨ (θ = 0 ∧ k.val = 16) := by
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	41	  have hδ : 0 < 2 * Real.pi / 17 := by positivity
production	selective-small-number	VennTopology/RigidSectorIntersections.lean	43	  have hk16 : (k.val : ℝ) ≤ 16 := by exact_mod_cast (show k.val ≤ 16 by omega)
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	44	  have ht : Real.sin ((θ-(k.val : ℝ)*(2*Real.pi/17))-(2*Real.pi/17)) ≤ 0 := by
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	47	    (a := θ-(k.val : ℝ)*(2*Real.pi/17))
production	selective-small-number	VennTopology/RigidSectorIntersections.lean	54	    have heq : (k.val : ℝ) = 16 := by nlinarith [hθ.1]
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	57	theorem rigidSector_polar_bounds (k : Fin 17) (x : SphereRepresentative)
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	61	    ((k.val : ℝ) * (2 * Real.pi / 17) ≤ θ ∧
production	selective-small-number	VennTopology/RigidSectorIntersections.lean	62	      θ ≤ ((k.val : ℝ)+1) * (2 * Real.pi / 17)) ∨ (θ = 0 ∧ k.val = 16) := by
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	71	theorem rigidSectorParam_range (k : Fin 17) :
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	76	theorem rigidSector_polar_endpoint (k : Fin 17) (x : SphereRepresentative)
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	78	    (he : θ = (k.val : ℝ) * (2 * Real.pi / 17) ∨
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	79	      θ = ((k.val : ℝ)+1) * (2 * Real.pi / 17)) : x ∈ range (rigidSectorParam k) := by
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	90	theorem rigid_sector_inter_subset_boundary (k l : Fin 17) (hkl : k ≠ l) :
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	100	  have hδ : 0 < 2 * Real.pi / 17 := by positivity
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	102	  · by_cases he : θ = (k.val : ℝ) * (2 * Real.pi / 17) ∨
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	103	        θ = ((k.val : ℝ)+1) * (2 * Real.pi / 17)
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	105	    have hlow : (k.val : ℝ) * (2 * Real.pi / 17) < θ := lt_of_le_of_ne hk.1
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	107	    have hupp : θ < ((k.val : ℝ)+1) * (2 * Real.pi / 17) := lt_of_le_of_ne hk.2
production	dimension-or-derived	VennTopology/RigidSectorIntersections.lean	121	    have hnext : cyclicNext k = (0 : Fin 17) := by
production	dimension-or-derived	VennTopology/RigidSphereConjugacy.lean	12	theorem meridian_boundary_parameter_compatibility (k l a b : Fin 17) (z w : Circle) :
production	dimension-or-derived	VennTopology/RigidSphereConjugacy.lean	39	theorem rigidSphereConjugacy_sector (k : Fin 17) (x : Diagram) (hx : x ∈ diagramSector k) :
production	dimension-or-derived	VennTopology/RigidSphereConjugacy.lean	48	theorem rigidSphereConjugacy_boundary (k : Fin 17) (z : UnitCircle) :
production	dimension-or-derived	VennTopology/RigidSphereConjugacy.lean	53	theorem rigidSphereConjugacy_meridian (k : Fin 17) (t : MeridianParameter) :
production	dimension-or-derived	VennTopology/RigidSphereConjugacy.lean	73	theorem rigidSphereConjugacy_one : rigidSphereConjugacy (patternPoint 131071) = rigidSouth := by
production	dimension-or-derived	VennTopology/RigidSphereConjugacy.lean	75	  rw [show diagramMeridianMap 0 meridianEnd = patternPoint 131071 from diagramMeridianMap_one 0] at h
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	14	    (∀ i : Fin 17, ∃ f : Circle → Diagram,
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	16	    (∀ v : Fin 131072, patternPoint v ∈ diagramRegion v ∧ IsPathConnected (diagramRegion v)) ∧
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	17	    (∀ x : Diagram, x ∉ ⋃ i : Fin 17, diagramCurve i ↔ ∃! v : Fin 131072, x ∈ diagramRegion v) ∧
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	18	    Nat.card (ConnectedComponents diagramComplement) = 131072 ∧
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	19	    (∀ i j k : Fin 17, i ≠ j → i ≠ k → j ≠ k → ∀ x : Diagram,
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	21	    (∀ x : Diagram, (∃ i j : Fin 17, i ≠ j ∧ x ∈ diagramCurve i ∧ x ∈ diagramCurve j) ↔
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	23	    (∀ f : Fin suppliedModel.oriented.size, ∃ i j : Fin 17, i ≠ j ∧ ∀ k : Fin 17,
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	25	    (∀ f : Fin suppliedModel.oriented.size, ∃ i j : Fin 17, i ≠ j ∧
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	27	    (∀ i : Fin 17, Nat.card (ConnectedComponents (diagramCurveComplement i)) = 2 ∧
production	dimension-or-derived	VennTopology/ArrangementCertificate.lean	29	    (∀ v : Fin 131072, diagramRegion v = ⋂ i : Fin 17, diagramSide i (v.val.testBit i.val)) :=
production	dimension-or-derived	VennTopology/CurveIntersections.lean	171	theorem diagram_no_triple_intersections (i j k : Fin 17) (hij : i ≠ j) (hik : i ≠ k) (hjk : j ≠ k)
production	dimension-or-derived	VennTopology/CurveIntersections.lean	173	  encoded_no_triple suppliedModel.oriented 131072 supplied_corners_bounded
production	dimension-or-derived	VennTopology/CurveIntersections.lean	185	    (diagramEncodedHomeomorph (crossingPoint f)).val = Coordinates.vertex (131072+f.val) := by
production	dimension-or-derived	VennTopology/CurveIntersections.lean	186	  change Coordinates.reindex (Coordinates.labelEquiv 131072 suppliedModel.oriented.size)
production	dimension-or-derived	VennTopology/CurveIntersections.lean	193	    (∃ i j : Fin 17, i ≠ j ∧ x ∈ diagramCurve i ∧ x ∈ diagramCurve j) ↔
production	dimension-or-derived	VennTopology/CurveIntersections.lean	197	    obtain ⟨f,hf⟩ := encodedCurve_intersection_center suppliedModel.oriented 131072
production	dimension-or-derived	VennTopology/CurveIntersections.lean	205	    obtain ⟨i,j,hij,hi,hj⟩ := center_has_two_curves suppliedModel.oriented 131072 17
production	dimension-or-derived	VennTopology/CurveIntersections.lean	208	    · change (diagramEncodedHomeomorph (crossingPoint f)).val ∈ encodedCurve suppliedModel.oriented 131072 i.val
production	dimension-or-derived	VennTopology/CurveIntersections.lean	211	    · change (diagramEncodedHomeomorph (crossingPoint f)).val ∈ encodedCurve suppliedModel.oriented 131072 j.val
production	dimension-or-derived	VennTopology/CurveIntersections.lean	216	    ∃ i j : Fin 17, i ≠ j ∧ ∀ k : Fin 17,
production	dimension-or-derived	VennTopology/CurveSides.lean	19	def ambientSide (i : Fin 17) (b : Bool) : Set (Quad.Ambient Nat (Fin suppliedModel.oriented.size)) :=
production	dimension-or-derived	VennTopology/CurveSides.lean	20	  diagramQuad.space ∩ {x | 0 < sideSign b * diagramQuad.bitField 131072 i.val x}
production	dimension-or-derived	VennTopology/CurveSides.lean	22	def diagramSide (i : Fin 17) (b : Bool) : Set Diagram :=
production	dimension-or-derived	VennTopology/CurveSides.lean	25	theorem signed_halfspace_convex (i : Fin 17) (b : Bool) :
production	dimension-or-derived	VennTopology/CurveSides.lean	26	    Convex ℝ {x | 0 < sideSign b * diagramQuad.bitField 131072 i.val x} := by
production	dimension-or-derived	VennTopology/CurveSides.lean	27	  exact (convex_Ioi (0 : ℝ)).linear_preimage (sideSign b • diagramQuad.bitField 131072 i.val)
production	dimension-or-derived	VennTopology/CurveSides.lean	29	theorem side_triangle_joined (i : Fin 17) (b : Bool)
production	dimension-or-derived	VennTopology/CurveSides.lean	33	    (hsx : 0 < sideSign b * diagramQuad.bitField 131072 i.val x)
production	dimension-or-derived	VennTopology/CurveSides.lean	34	    (hsy : 0 < sideSign b * diagramQuad.bitField 131072 i.val y) :
production	dimension-or-derived	VennTopology/CurveSides.lean	41	theorem side_point_joined_vertex (i : Fin 17) (b : Bool)
production	dimension-or-derived	VennTopology/CurveSides.lean	43	    ∃ v : Fin 131072, sideActive i.val b v.val = true ∧
production	dimension-or-derived	VennTopology/CurveSides.lean	47	  have hb : ∀ k, diagramQuad.corner f k < 131072 := cornersCheck_sound _ _ supplied_corners_bounded f
production	dimension-or-derived	VennTopology/CurveSides.lean	48	  have hf := diagramQuad.bitField_triangle 131072 i.val f hc hb k ht
production	dimension-or-derived	VennTopology/CurveSides.lean	59	      have he : diagramQuad.bitField 131072 i.val x = diagramQuad.faceSign i.val f := by
production	dimension-or-derived	VennTopology/CurveSides.lean	67	      have he : sideSign b * diagramQuad.bitField 131072 i.val x =
production	dimension-or-derived	VennTopology/CurveSides.lean	70	      have hp : 0 < sideSign b * diagramQuad.bitField 131072 i.val x := hx.2
production	dimension-or-derived	VennTopology/CurveSides.lean	76	    rwa [diagramQuad.bitField_region 131072 i.val _ (hb k)]
production	dimension-or-derived	VennTopology/CurveSides.lean	79	    rwa [diagramQuad.bitField_region 131072 i.val _ (hb (Quad.next k))]
production	dimension-or-derived	VennTopology/CurveSides.lean	81	theorem side_vertex_mem (i : Fin 17) (b : Bool) (v : Nat) (hv : v < 131072)
production	dimension-or-derived	VennTopology/CurveSides.lean	84	  change 0 < sideSign b * diagramQuad.bitField 131072 i.val (Quad.point (.inl v))
production	dimension-or-derived	VennTopology/CurveSides.lean	85	  rw [diagramQuad.bitField_region 131072 i.val v hv]
production	dimension-or-derived	VennTopology/CurveSides.lean	88	theorem side_walk_joined (i : Fin 17) (b : Bool) {u v : Nat}
production	dimension-or-derived	VennTopology/CurveSides.lean	89	    (hw : GraphProof.Walk suppliedModel.graph (sideActive i.val b) u v) (hu : u < 131072) :
production	dimension-or-derived	VennTopology/CurveSides.lean	98	    have hv : v < 131072 := hfv ▸ hb (Quad.next k)
production	dimension-or-derived	VennTopology/CurveSides.lean	110	theorem ambientSide_pathConnected (i : Fin 17) (b : Bool) : IsPathConnected (ambientSide i b) := by
production	dimension-or-derived	VennTopology/CurveSides.lean	112	  have hr' : r < 131072 := by simpa only [supplied_graph_size] using hr
production	dimension-or-derived	VennTopology/CurveSides.lean	117	theorem diagramSide_pathConnected (i : Fin 17) (b : Bool) : IsPathConnected (diagramSide i b) := by
production	selective-small-number	VennTopology/PoleRotationData.lean	6	check the actual 34-vertex triangulated links, not a topological conjugacy. -/
production	dimension-or-derived	VennTopology/PoleRotationData.lean	10	  if x < 131072 then regionStep x else 131072 + table.getD (x - 131072) 0
production	selective-small-number	VennTopology/PoleRotationData.lean	18	  row.size == 34 && (Array.range row.size).all fun i =>
production	dimension-or-derived	VennTopology/PoleRotationData.lean	19	    let v := LinkProof.tail fs 131072 (row.getD i 0)
production	dimension-or-derived	VennTopology/PoleRotationData.lean	20	    decide (v < 131072 + fs.size) &&
production	dimension-or-derived	VennTopology/PoleRotationData.lean	21	      encodedRotationStepWith table v == LinkProof.tail fs 131072 (row.getD ((i + step) % row.size) 0)
production	selective-small-number	VennTopology/PoleRotationData.lean	25	    poleLinkActionCheck suppliedModel.oriented suppliedLinkStars 131071 32 = true := by
production	dimension-or-derived	VennTopology/PuncturedCrossings.lean	32	    ∃ i j : Fin 17, i ≠ j ∧ CrossingSquare.HasCrossingChart
production	dimension-or-derived	VennTopology/PuncturedCrossings.lean	34	  obtain ⟨i,j,hij,hi,hj⟩ := crossing_labels_alternate suppliedModel.oriented 131072 17
production	dimension-or-derived	VennTopology/SectorGluing.lean	16	  ∀ (k l : Fin 17) (z w : UnitCircle),
production	dimension-or-derived	VennTopology/SectorGluing.lean	20	theorem sectorConjugacy_agrees (h : SectorBoundaryCompatibility) (k l : Fin 17)
production	dimension-or-derived	VennTopology/SectorGluing.lean	38	theorem sectorConjugacy_symm_agrees (h : SectorBoundaryCompatibility) (k l : Fin 17)
production	dimension-or-derived	VennTopology/SectorGluing.lean	58	  let u : Finset (Fin 17) := Finset.univ
production	dimension-or-derived	VennTopology/SectorGluing.lean	73	  have hv (k : Fin 17) (x : Diagram) (hx : x ∈ diagramSector k) :
production	dimension-or-derived	VennTopology/MeridianArcs.lean	12	abbrev MeridianParameter := Icc (0 : ℝ) 17
production	selective-small-number	VennTopology/MeridianArcs.lean	15	  AddCircle.toCircle (t.val : AddCircle (34 : ℝ))
production	selective-small-number	VennTopology/MeridianArcs.lean	21	  letI : Fact (0 < (34 : ℝ)) := ⟨by norm_num⟩
production	selective-small-number	VennTopology/MeridianArcs.lean	24	  have he := AddCircle.injective_toCircle (by norm_num : (34 : ℝ) ≠ 0) h
production	selective-small-number	VennTopology/MeridianArcs.lean	26	    (show t.val ∈ Ico 0 (0 + 34) from ⟨t.property.1, by linarith [t.property.2]⟩)
production	selective-small-number	VennTopology/MeridianArcs.lean	27	    (show u.val ∈ Ico 0 (0 + 34) from ⟨u.property.1, by linarith [u.property.2]⟩)).mp he
production	dimension-or-derived	VennTopology/MeridianArcs.lean	29	def diagramMeridianMap (k : Fin 17) (t : MeridianParameter) : Diagram :=
production	dimension-or-derived	VennTopology/MeridianArcs.lean	32	theorem diagramMeridianMap_continuous (k : Fin 17) : Continuous (diagramMeridianMap k) :=
production	dimension-or-derived	VennTopology/MeridianArcs.lean	35	theorem diagramMeridianMap_injective (k : Fin 17) : Function.Injective (diagramMeridianMap k) :=
production	dimension-or-derived	VennTopology/MeridianArcs.lean	39	/-- Every point of the parameter interval is on one of its 17 unit edges. -/
production	dimension-or-derived	VennTopology/MeridianArcs.lean	41	    ∃ i : Fin 17, ∃ r : Icc (0 : ℝ) 1, t.val = (i.val : ℝ) + r.val := by
production	dimension-or-derived	VennTopology/MeridianArcs.lean	42	  by_cases ht : t.val = 17
production	selective-small-number	VennTopology/MeridianArcs.lean	43	  · exact ⟨16, ⟨1, by norm_num⟩, by norm_num; exact ht⟩
production	dimension-or-derived	VennTopology/MeridianArcs.lean	44	  · have ht' : t.val < 17 := lt_of_le_of_ne t.property.2 ht
production	dimension-or-derived	VennTopology/MeridianArcs.lean	47	    have hi : ⌊t.val⌋₊ < 17 := by exact_mod_cast (lt_of_le_of_lt hf ht')
production	dimension-or-derived	VennTopology/MeridianArcs.lean	50	def meridianEdgeParameter (i : Fin 17) (r : Icc (0 : ℝ) 1) : MeridianParameter :=
production	dimension-or-derived	VennTopology/MeridianArcs.lean	52	    have hi : (i.val : ℝ) + 1 ≤ 17 := by exact_mod_cast i.isLt
production	selective-small-number	VennTopology/MeridianArcs.lean	55	theorem meridian_boundary_front (k l : Fin 17) (i : Fin 18) :
